NAME,name_simp,state_abbrev,name_classic,state,region,latitude,longitude,median_income,median_value,median_age_male,median_age_female,population,pct_white,pct_black,pct_foreign_born,pct_married_hh,per_capita_for_sale,pct_speak_only_english,vehicles_per_hh,pct_poverty,pct_bachelors,year
"Dallas-Fort Worth-Arlington, TX Metro Area",Dallas,TX,"Dallas, TX",Texas,South,32.78306,-96.80667,30721,163900,33.6,35.3,6957123,0.6972349058655424,0.15288230494128105,0.17803336235395004,0.506916920661743,0.002638878168461302,0.6433236842298174,1.167963942014464,0.13857639141926914,0.13964479282600006,2016
"Houston-The Woodlands-Sugar Land, TX Metro Area",Houston,TX,"Houston, TX",Texas,South,29.76328,-95.36327,30263,157400,33.1,34.7,6482592,0.6568588613937141,0.17199586214896756,0.2291108248058801,0.5069315131694029,0.003101382903628672,0.5712640869578095,1.1548752174740053,0.1513263521751793,0.12762765264264664,2016
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Washington,DC,"Washington, DC",District of Columbia,South,38.9072,-77.0369,42735,387400,35.5,37.5,6011752,0.5510252252587932,0.25407551741988027,0.2229962247278331,0.49144119552850296,0.0027213364756230795,0.6759999414480171,1.029853425400296,0.08260237614592218,0.17105695644131694,2016
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",Miami,FL,"Miami, FL",Florida,South,25.77427,-80.19366,24698,215700,39.1,42,5926955,0.7105667243972664,0.214250319093025,0.39386075986741925,0.43920159251506297,0.004699546394396448,0.44950552180672876,1.0878594937634403,0.1651558009129477,0.13548154153355307,2016
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",Philadelphia,PA,"Philadelphia, PA",Pennsylvania,Northeast,39.95234,-75.16379,31347,237700,36.7,40,6047721,0.6747659159541255,0.20934166771251517,0.10286370684097365,0.460737605722965,0.004254825908801017,0.7947585545034237,0.9732574864497887,0.12809420275836136,0.14477536248778672,2016
"Atlanta-Sandy Springs-Roswell, GA Metro Area",Atlanta,GA,"Atlanta, GA",Georgia,South,33.749,-84.38798,29991,173300,34.7,37,5612777,0.5514917125693752,0.3346065592842901,0.134250122532928,0.48089265213838467,0.005093913405075598,0.76828475458761325,1.0792112215688339,0.14617648269296998,0.15088502536266807,2016
"Boston-Cambridge-Newton, MA-NH Metro Area",Boston,MA,"Boston, MA",Massachusetts,Northeast,42.35843,-71.05977,35773,379200,37.2,40.1,4728844,0.7729516981317209,0.0796391253338025,0.17673664007524884,0.47800160049494295,0.0021880611836634914,0.720633414847265,0.9757779436554049,0.09880681198195584,0.17336943236021318,2016
"Phoenix-Mesa-Scottsdale, AZ Metro Area",Phoenix,AZ,"Phoenix, AZ",Arizona,West,33.44838,-112.07404,28974,196400,35,37.2,4486153,0.7873093048765836,0.05222447830022739,0.14298910447325358,0.4774341883992707,0.005510289105164269,0.6909572633835717,1.0145831154279517,0.16226441675083306,0.1248392553709158,2016
"San Francisco-Oakland-Hayward, CA Metro Area",San Francisco,CA,"San Francisco, CA",California,West,37.77493,-122.41942,38639,661300,37.7,39.7,4577530,0.5209302833624248,0.07631604817445216,0.3023816337631867,0.4806713101240114,0.0016292629431156104,0.5578158963458459,0.8510907744139925,0.10565239332128899,0.19778177313966266,2016
"Riverside-San Bernardino-Ontario, CA Metro Area",Riverside,CA,"Riverside, CA",California,West,33.9806,-117.3755,24884,267500,32.7,34.8,4430646,0.6267429173985013,0.07352381571445789,0.2160982845390943,0.5268201576581677,0.0039062023912540067,0.5509580318535943,1.107038300275245,0.17353767373877307,0.08134366862078352,2016
"Detroit-Warren-Dearborn, MI Metro Area",Detroit,MI,"Detroit, MI",Michigan,Midwest,42.33143,-83.04575,27825,137200,38.3,41.2,4296731,0.698758428209725,0.22403706445667648,0.09314429970133108,0.45322983754973595,0.005116215094684773,0.8202412485212596,1.0002565665180096,0.1605837088707671,0.12110904778539779,2016
"Seattle-Tacoma-Bellevue, WA Metro Area",Seattle,WA,"Seattle, WA",Washington,West,47.60621,-122.33207,36183,338600,36.3,37.9,3671095,0.7106283002755309,0.055593494584041,0.17464843595711907,0.4885933610631666,0.0031884219830867902,0.7274287372023879,0.9560832233568239,0.1069364862527393,0.17537492219623846,2016
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Minneapolis,MN,"Minneapolis, MN",Minnesota,Midwest,44.97997,-93.26384,35248,220700,35.8,37.6,3488436,0.8027543002078869,0.077663457205464,0.10006375349870257,0.5057268788063791,0.0029053134413244215,0.8056550270665708,1.121420700746013,0.09682476617028377,0.1770019573241418,2016
"San Diego-Carlsbad, CA Metro Area",San Diego,CA,"San Diego, CA",California,West,32.71533,-117.15726,30432,454600,33.9,36.7,3253356,0.7100501758799221,0.050387353858600166,0.23530563516565664,0.49872090999412577,0.002372934286933247,0.5839213415316369,1.1151063158581778,0.13648183598720828,0.14969957176527868,2016
"Tampa-St. Petersburg-Clearwater, FL Metro Area",Tampa,FL,"Tampa, FL",Florida,South,27.94752,-82.45843,26282,152600,40.7,43.3,2927714,0.7874580645513872,0.11955368591330984,0.12917621051783063,0.4417057785114805,0.00677422726400188,0.7559597692944051,0.9390715925356267,0.14911599971855174,0.13042906513409439,2016
"Denver-Aurora-Lakewood, CO Metro Area",Denver,CO,"Denver, CO",Colorado,West,39.73915,-104.9847,34732,287400,35.5,37,2752056,0.8186395916362167,0.05639492801018584,0.12248406282430299,0.48145667271629633,0.002144215088646452,0.7471312357015991,1.0754704681392995,0.10784954957311915,0.17852870726467776,2016
"St. Louis, MO-IL Metro Area",St. Louis,MO,"St. Louis, MO",Missouri,Midwest,38.62727,-90.19789,30001,159500,37.2,40.3,2803449,0.7629473552042502,0.1829578494204817,0.04483263294606037,0.4714971448384965,0.005529617267872538,0.8811046678573429,1.0449105527202591,0.12471280911477255,0.13541070303044572,2016
"Baltimore-Columbia-Towson, MD Metro Area",Baltimore,MD,"Baltimore, MD",Maryland,South,39.29038,-76.61219,35844,280500,36.7,39.6,2780873,0.6131265253753048,0.28996146174240967,0.09914296697475937,0.45925236913769346,0.004873649389957758,0.8262552802663049,1.064305440512591,0.10523709640821426,0.145873975546528,2016
"Charlotte-Concord-Gastonia, NC-SC Metro Area",Charlotte,NC,"Charlotte, NC",North Carolina,South,35.22709,-80.84313,28406,170400,36,38.1,2381152,0.683711917592829,0.22236589684320868,0.09647053191060462,0.49365515466477633,0.004357134697826935,0.8111397340446977,1.0783358693149239,0.13861693835588823,0.14859572173468977,2016
"Orlando-Kissimmee-Sanford, FL Metro Area",Orlando,FL,"Orlando, FL",Florida,South,28.53834,-81.37924,25209,166300,35.6,38.1,2328508,0.7120147321804349,0.1633346331642408,0.16885834190820903,0.4745954327877045,0.005776660419461733,0.650855397533528,1.1255493442165139,0.15791871876755417,0.13296540102073945,2016
"San Antonio-New Braunfels, TX Metro Area",San Antonio,TX,"San Antonio, TX",Texas,South,29.4241,-98.4936,26068,144000,33.1,35.7,2332345,0.8009891332542999,0.06712343156779979,0.11797054037888906,0.48353380245142186,0.0032821044914024297,0.5859347566504955,1.1404924722319743,0.15609483159652623,0.11085452623861393,2016
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Portland,OR,"Portland, OR",Oregon,West,45.5051,-122.675,30634,286800,36.8,38.4,2351319,0.8192435820065248,0.02809104166640086,0.1249898461246645,0.4911702438556453,0.00297109834947959,0.7705543144082109,0.947854690501208,0.12663700671835681,0.15965507019677042,2016
"Pittsburgh, PA Metro Area",Pittsburgh,PA,"Pittsburgh, PA",Pennsylvania,Northeast,40.44062,-79.99589,28339,136700,41,44.8,2354926,0.8713483990579747,0.08180596757605123,0.036976958087005705,0.46694197382532476,0.004982322162140127,0.9003144897122033,0.9235170909501423,0.11703764789212061,0.14317265170965032,2016
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",Sacramento,CA,"Sacramento, CA",California,West,38.58157,-121.4944,29793,309900,35.6,38.3,2242542,0.6620754483082145,0.07084906325054335,0.18092191807332927,0.48345617724342993,0.0030122066833084956,0.6762004903364128,0.9710285685150665,0.15587043631735772,0.1363015720552837,2016
"Cincinnati, OH-KY-IN Metro Area",Cincinnati,OH,"Cincinnati, OH",Ohio,Midwest,39.162,-84.45689,29402,156100,36.3,39,2146410,0.8234498534762696,0.1224169660036992,0.04308543102203214,0.4808744485329532,0.00455551362507629,0.8805288831118007,1.0613212090854798,0.13484935310588378,0.13263169664695934,2016
"San Juan-Carolina-Caguas, PR Metro Area",San Juan,PR,"San Juan, PR",NA,South,18.4655,-66.1057,13832,132400,37.2,41,2230563,0.6897926666944624,0.10981218643006273,0.038022687545700345,0.3860926105133995,0.008534616596796414,0.05438044117113034,0.741687381011113,0.40735590072999506,0.12843842563514235,2016
"Las Vegas-Henderson-Paradise, NV Metro Area",Las Vegas,NV,"Las Vegas, NV",Nevada,West,36.17497,-115.13722,27724,186700,36.1,37.3,2070153,0.6268005311684692,0.11037928114492021,0.22019242056021945,0.43561099969407524,0.004467785714389226,0.614039638616083,1.0654271049321866,0.14836874375951922,0.10247310222964197,2016
"Kansas City, MO-KS Metro Area",Kansas City,MO,"Kansas City, MO",Missouri,Midwest,39.11417,-94.62746,31093,162400,35.9,38.2,2070147,0.7881290555694838,0.12504377708442926,0.06380899520662059,0.483489615685516,0.0036267955850478252,0.842917435331887,1.1000517015000875,0.11985477359820342,0.14921210909176982,2016
"Cleveland-Elyria, OH Metro Area",Cleveland,OH,"Cleveland, OH",Ohio,Midwest,41.4993,-81.6944,27410,140200,39.4,42.7,2061630,0.7400843022268787,0.20024786212850998,0.05643835217764585,0.4276990758413331,0.005318122068460393,0.85132443745968,0.9627909497485779,0.1484543783317084,0.12528242216110552,2016
"Austin-Round Rock, TX Metro Area",Austin,TX,"Austin, TX",Texas,South,30.26715,-97.74306,32378,223500,33.3,34.5,1942615,0.7866690002908451,0.0731498521323062,0.1462724214525266,0.4712009925417737,0.0031565698813197673,0.6708874378093446,1.1398226228142978,0.1298739070788602,0.17938706331414098,2016
"Columbus, OH Metro Area",Columbus,OH,"Columbus, OH",Ohio,Midwest,39.9612,-82.9988,30189,161700,34.8,36.7,1995004,0.7718325376791224,0.14847689528442048,0.07259133315020923,0.46409350395373433,0.0036992407032767852,0.845134145094446,1.0988034871819006,0.14044432993618058,0.14820321162263334,2016
"Indianapolis-Carmel-Anderson, IN Metro Area",Indianapolis,IN,"Indianapolis, IN",Indiana,Midwest,39.76838,-86.15804,29294,144700,35.2,37.2,1968768,0.773565498829725,0.14884282962746245,0.06389935228528704,0.4697885700034276,0.004804527501462844,0.8466284498732202,1.102988934367744,0.13869485891684546,0.13743975928093102,2016
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",San Jose,CA,"San Jose, CA",California,West,37.33939,-121.89496,40096,740400,35.8,37.8,1943107,0.4798690962463724,0.0249306908986484,0.3751476372634137,0.5662462012922982,9.685519119636747e-4,0.45196430253197584,1.1715936636701456,0.09183076382309363,0.17882597304214334,2016
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Nashville,TN,"Nashville, TN",Tennessee,South,36.16589,-86.78444,29079,183400,35.3,37.2,1794570,0.7796257599313484,0.15228439124692825,0.07601152365190547,0.49453501474608236,0.003659929676747076,0.8385830588943313,1.1206505702753833,0.1318237795126409,0.14292003098235231,2016
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Virginia Beach,VA,"Virginia Beach, VA",Virginia,South,36.8529,-75.978,30229,234200,33.7,37.6,1714428,0.5989957000235647,0.30687436276122415,0.06376529081419575,0.4698421672555948,0.0045846194765834436,0.8524248320722714,1.1293678837848449,0.11835959282046257,0.12345750302724874,2016
"Providence-Warwick, RI-MA Metro Area",Providence,RI,"Providence, RI",Rhode Island,Northeast,41.82399,-71.41283,28919,251400,38.6,41.7,1609359,0.8286044319508574,0.055800477084354705,0.13094405909433507,0.4492861532832777,0.003997864988482992,0.7454135466356481,1.0524605526876165,0.1289326992920784,0.1273799071555818,2016
"Milwaukee-Waukesha-West Allis, WI Metro Area",Milwaukee,WI,"Milwaukee, WI",Wisconsin,Midwest,43.0389,-87.90647,30125,194400,36.2,38.7,1571730,0.7384448982967813,0.16591653782774396,0.07086713366799641,0.4463227688889456,0.003217473739128222,0.8194696290075267,1.0318290066783293,0.14675930344270327,0.14815776246556342,2016
"Jacksonville, FL Metro Area",Jacksonville,FL,"Jacksonville, FL",Florida,South,30.3322,-81.6557,28041,163700,36.5,39.4,1424097,0.7037203224218574,0.21408443385527812,0.08406590281420437,0.4723271683373335,0.005061452976868851,0.829714548938731,1.047465763094734,0.1405037718638548,0.13449434975286093,2016
"Oklahoma City, OK Metro Area",Oklahoma City,OK,"Oklahoma City, OK",Oklahoma,South,35.46756,-97.51643,27548,141500,33.7,35.9,1337075,0.741208982293439,0.10158592449937363,0.08059084194977843,0.4771269910098574,0.004354280799506385,0.8076921638651534,1.107981624060571,0.14663201391096237,0.1234223959015014,2016
"Memphis, TN-MS-AR Metro Area",Memphis,TN,"Memphis, TN",Tennessee,South,35.14953,-90.04898,26050,134900,34.1,37.3,1341339,0.4722124682872861,0.4660365500443959,0.05027662656494741,0.4164537753401216,0.004322546351071578,0.858962573965269,1.0676045992598242,0.1899273785374167,0.10988422762627494,2016
"Raleigh, NC Metro Area",Raleigh,NC,"Raleigh, NC",North Carolina,South,35.7721,-78.63861,32512,216600,35.1,37,1243720,0.6870726530087158,0.20080725565239765,0.11798153925320812,0.5187892642709531,0.0036889332003988036,0.7918213102627601,1.1331035696668499,0.11366867140513942,0.1882690637764127,2016
"Louisville/Jefferson County, KY-IN Metro Area",Louisville,KY,"Louisville, KY",Kentucky,South,38.25424,-85.75941,27485,151800,37.5,40.1,1269550,0.805799692804537,0.14051199243826554,0.05118821629711315,0.45815549485693136,0.0052656453073923835,0.8746776416840613,1.0484357589093556,0.13778031585995038,0.11431215785120712,2016
"Richmond, VA Metro Area",Richmond,VA,"Richmond, VA",Virginia,South,37.5407,-77.436,30874,214500,36.9,39.9,1258158,0.6170687624288841,0.2990459067939003,0.0728183582666088,0.46141053888589884,0.003587784682051062,0.8488035683912514,1.1069740648546824,0.12153163593125824,0.14573050443584987,2016
"New Orleans-Metairie, LA Metro Area",New Orleans,LA,"New Orleans, LA",Louisiana,South,29.95465,-90.07507,26293,179500,36.3,38.6,1250247,0.5817874388020927,0.34917740254525703,0.07393419060393666,0.4041977771563795,0.00474146308689403,0.832698658745032,0.9882701802565076,0.17947733527854895,0.12348759885046715,2016
"Hartford-West Hartford-East Hartford, CT Metro Area",Hartford,CT,"Hartford, CT",Connecticut,Northeast,41.76371,-72.68509,35056,244000,38.7,42.2,1211826,0.7673403607448595,0.10992749784209944,0.12980906499778022,0.47712425279820264,0.004522101357785689,0.7469125105419425,1.085847853803655,0.10005231774198606,0.14667452257997435,2016
"Salt Lake City, UT Metro Area",Salt Lake City,UT,"Salt Lake City, UT",Utah,West,40.76078,-111.89105,29330,239700,31.6,32.6,1154504,0.816577508609758,0.01619656579795306,0.11965571362247338,0.5533539308021017,0.0027301767685516897,0.7375496317033116,1.2176409589285762,0.11003599814292545,0.12755087899219059,2016
"Birmingham-Hoover, AL Metro Area",Birmingham,AL,"Birmingham, AL",Alabama,South,33.52066,-86.80249,26216,149000,36.9,39.7,1141309,0.6638070846720739,0.28581567305611366,0.03923827815254239,0.4760663922720015,0.005946680522102253,0.8809997993531988,1.021918925259722,0.15889036185642977,0.12213344501795745,2016
"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",Buffalo,NY,"Buffalo, NY",New York,Northeast,42.8864,-78.8784,28122,129800,38.9,42.6,1135503,0.8015716382959799,0.12208950570804304,0.06147583934168382,0.4244526633507631,0.004418306248420304,0.8614737257409272,0.9743442588105259,0.14143071396552892,0.11809039694302877,2016
"Rochester, NY Metro Area",Rochester,NY,"Rochester, NY",New York,Northeast,43.1566,-77.6088,27902,135400,38.1,41.5,1082226,0.8125465475787866,0.11542043898409389,0.06855130074494606,0.4469862575012879,0.0031194962974461895,0.8399179099374807,1.001958572933636,0.13630332296581305,0.12551075283720775,2016
"Grand Rapids-Wyoming, MI Metro Area",Grand Rapids,MI,"Grand Rapids, MI",Michigan,Midwest,42.96336,-85.66809,26421,146300,34.6,36.5,1028173,0.8512808642125401,0.06453777720286372,0.06489958401942085,0.53129792792697506,0.002825400005641074,0.8381147919659435,1.1264583311297505,0.13078441079468145,0.13179202332681367,2016
"Tucson, AZ Metro Area",Tucson,AZ,"Tucson, AZ",Arizona,West,32.22174,-110.92648,24415,160800,36.5,39.9,1003338,0.7731671679932386,0.035219437517566364,0.1290342835614718,0.43498318116290247,0.005558445907560563,0.671335083491306,0.8675232049368977,0.18567920282098355,0.11753167925464798,2016
"Urban Honolulu, HI Metro Area",Honolulu,HI,"Honolulu, HI",Hawaii,West,21.30694,-157.85833,32465,602700,35.6,39.3,986999,0.2115807614800015,0.023641361338765286,0.19266584869893486,0.5295140010596094,0.0015775091970711217,0.6740949078975764,1.1120407820434957,0.09154923155950513,0.14978637263057004,2016
"Tulsa, OK Metro Area",Tulsa,OK,"Tulsa, OK",Oklahoma,South,36.15398,-95.99278,27202,134700,35.5,38.1,970603,0.7180093199794355,0.078966374511515,0.0621726905851311,0.48436298419135354,0.00488768322372793,0.8366912115458123,1.040973159094961,0.1469601886662209,0.12033653306243644,2016
"Fresno, CA Metro Area",Fresno,CA,"Fresno, CA",California,West,36.7378,-119.7871,21314,204900,30.7,32.5,963160,0.6158052659994185,0.05028655675069563,0.21363636363636362,0.4651000480871981,0.002027700485900577,0.5088178495784709,1.0123023081855098,0.2646206237800573,0.07922152082727688,2016
"Bridgeport-Stamford-Norwalk, CT Metro Area",Bridgeport,CT,"Bridgeport, CT",Connecticut,Northeast,41.16704,-73.20483,36597,413400,38.2,41.4,941618,0.7376898062696338,0.11393367586431015,0.21154119823537784,0.5352063936230829,0.004200217073165551,0.6670985473939538,1.036144614255584,0.08660943185028323,0.1753248132469855,2016
"Worcester, MA-CT Metro Area",Worcester,MA,"Worcester, MA",Massachusetts,Northeast,42.26259,-71.80229,31338,245200,38.6,41.2,930667,0.8538349377382028,0.04485492662789161,0.10779150867066309,0.492486781634035,0.0036436233368111258,0.7768535899521526,1.1261615594070105,0.11000497492658491,0.13890790153728455,2016
"Omaha-Council Bluffs, NE-IA Metro Area",Omaha,NE,"Omaha, NE",Nebraska,Midwest,41.25861,-95.93779,31308,152100,34.2,36.2,904834,0.8457728157872052,0.07688703121235498,0.07003494563643718,0.49145450310157107,0.003243688897632052,0.8224083091484183,1.1711917682549817,0.11588755506534901,0.14919421683977394,2016
"Albuquerque, NM Metro Area",Albuquerque,NM,"Albuquerque, NM",New Mexico,West,35.08449,-106.65114,26506,177900,36.1,38.8,904486,0.7270250728037803,0.026144130478525925,0.0945818951315996,0.43875048067399236,0.005217327852504074,0.6539968556727246,0.9857458312455574,0.18374855995559908,0.11613336193152796,2016
"Greenville-Anderson-Mauldin, SC Metro Area",Greenville,SC,"Greenville, SC",South Carolina,South,34.8526,-82.394,24341,143700,37.4,39.6,862064,0.7818804636314706,0.16727412349895135,0.057299690046214664,0.4990178672034644,0.0046203066129660905,0.8631400916869281,1.0330209795746832,0.15336448337942427,0.11564570611926725,2016
"Bakersfield, CA Metro Area",Bakersfield,CA,"Bakersfield, CA",California,West,35.37329,-119.01871,22068,175600,30.6,31.8,871337,0.7434918980830608,0.05539073860056442,0.20273097550086822,0.5115100043074366,0.0032203383994941106,0.5131321176536747,1.0396932190274342,0.22305261913587968,0.06244656200758145,2016
"Albany-Schenectady-Troy, NY Metro Area",Albany,NY,"Albany, NY",New York,Northeast,42.6526,-73.7562,31959,200100,38.4,41.4,879291,0.8373086953011005,0.07736119214230557,0.07338298697473306,0.4561636272715973,0.003801926779644054,0.8582733133854435,1.043034249921233,0.10614688425106136,0.13422746280810335,2016
"Knoxville, TN Metro Area",Knoxville,TN,"Knoxville, TN",Tennessee,South,35.96064,-83.92074,24428,154800,39,41.9,857111,0.8991740859701952,0.05804032383203576,0.03939629756239273,0.5023843892632354,0.005804382396212392,0.8970716744972355,0.9798495730891282,0.16054163346404374,0.11741303051763424,2016
"New Haven-Milford, CT Metro Area",New Haven,CT,"New Haven, CT",Connecticut,Northeast,41.30815,-72.92816,31904,244000,38.2,41.3,860874,0.7485241742694053,0.12874009436921083,0.12073427702544158,0.4472735514737187,0.004211998503846091,0.7392882117475961,1.0447582905291788,0.1240553205230963,0.12723813240962092,2016
"McAllen-Edinburg-Mission, TX Metro Area",McAllen,TX,"McAllen, TX",Texas,South,26.2034,-98.23,17188,81400,27.5,30.2,828334,0.8986616509765385,0.005903415771898775,0.27883196874690647,0.5521173569196006,0.0031750477464404453,0.13926870078977804,1.0994078522224224,0.32331402550179034,0.06805467359784821,2016
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Oxnard,CA,"Oxnard, CA",California,West,34.1975,-119.17705,30644,481400,36,38.5,843110,0.7943542361020507,0.017609801805221145,0.22819916736843354,0.5581388441289383,0.0015940980417739085,0.5733664646368801,1.2166868395844626,0.1049519042592307,0.1323326730794321,2016
"El Paso, TX Metro Area",El Paso,TX,"El Paso, TX",Texas,South,31.75872,-106.48693,20758,114500,29.8,33.5,837073,0.8283698076511845,0.03479505371693986,0.2541164271216489,0.5017971832059613,0.00373683059900391,0.2555977794051415,1.1189609498580169,0.22107510336613415,0.0895943364557213,2016
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Allentown,PA,"Allentown, PA",Pennsylvania,Northeast,40.60843,-75.49018,28898,200000,39.8,42.7,830737,0.8421473944220613,0.05427830950108157,0.08657252536001166,0.5126280317896078,0.004435820241544556,0.7903512182555972,1.0682233895177984,0.10579280807283171,0.12067718182770239,2016
"Baton Rouge, LA Metro Area",Baton Rouge,LA,"Baton Rouge, LA",Louisiana,South,30.45075,-91.15455,27187,164500,33.6,36,824667,0.5977115611513496,0.35496509500198264,0.03663660604825948,0.4415400296823589,0.004194420293282016,0.8747712713131482,1.1103659164179303,0.170063795447132,0.11534595175992249,2016
"Columbia, SC Metro Area",Columbia,SC,"Columbia, SC",South Carolina,South,34.0007,-81.0348,26513,143000,34.6,38,800559,0.6033496594254765,0.332408979225766,0.048408674438735935,0.4459720708989929,0.005927108432982453,0.8702481640953383,1.058851080226409,0.1513629851141515,0.12801305088069712,2016
"Dayton, OH Metro Area",Dayton,OH,"Dayton, OH",Ohio,Midwest,39.75895,-84.19161,26348,122900,37.6,41.2,800950,0.7878381921468256,0.154622635620201,0.04064548348835757,0.4395327712444599,0.005532180535613959,0.8892153068231475,0.9605653809340917,0.15854547724577064,0.11034146950496286,2016
"North Port-Sarasota-Bradenton, FL Metro Area",North Port,FL,"North Port, FL",Florida,South,27.04422,-82.23593,27087,189400,49.6,52.5,751422,0.8857086963117928,0.06583384569522852,0.12225487143043456,0.5036268398990904,0.007500445821389312,0.8178001176436144,0.8091864966010411,0.12426439470763433,0.14231683394949843,2016
"Charleston-North Charleston, SC Metro Area",Charleston,SC,"Charleston, SC",South Carolina,South,32.7765,-79.9311,28762,195700,35.1,37.7,728271,0.6753722172103517,0.26569093098585556,0.04926874748548274,0.4580077840296201,0.00504070600092548,0.8722398667528983,1.0825486137430396,0.14206250145893493,0.14683956933613998,2016
"Greensboro-High Point, NC Metro Area",Greensboro,NC,"Greensboro, NC",North Carolina,South,36.07264,-79.79198,25193,140900,37.6,39.7,746301,0.6454969241633067,0.2648127230165845,0.08611270787524068,0.45318003997471684,0.004943045768396398,0.830429009206741,1.003553308164067,0.1721008011512781,0.12451544350067868,2016
"Little Rock-North Little Rock-Conway, AR Metro Area",Little Rock,AR,"Little Rock, AR",Arkansas,South,34.74648,-92.28959,26777,141700,35.1,37.5,727371,0.7171250984710691,0.22875258980630242,0.03945991797858314,0.4657157445094853,0.00740749906168929,0.8771837205497607,1.0707043104316185,0.1518069870808707,0.12307199489668959,2016
"Stockton-Lodi, CA Metro Area",Stockton,CA,"Stockton, CA",California,West,37.9577,-121.29078,24726,246900,32.7,34.8,714860,0.5637691296197856,0.06976750692443276,0.23255462608063118,0.5182921603738267,0.0019808074308256163,0.5469462552108105,1.040945933145999,0.17428167753126486,0.07694373723526285,2016
"Cape Coral-Fort Myers, FL Metro Area",Cape Coral,FL,"Cape Coral, FL",Florida,South,26.56285,-81.94953,25469,171100,46,48.7,680970,0.8491122956958457,0.08628427096641555,0.15635931098286268,0.5126896669301467,0.008239716874458493,0.7451077139962113,0.8769431657909827,0.1530449212153252,0.12486746846410268,2016
"Colorado Springs, CO Metro Area",Colorado Springs,CO,"Colorado Springs, CO",Colorado,West,38.83388,-104.82136,30382,227800,32.8,35.9,688643,0.8068418614579688,0.05951124167384261,0.06954111201304594,0.5341548249118865,0.003726168711509447,0.8230578107960148,1.0561648542122675,0.10856713856090892,0.14262832846627352,2016
"Akron, OH Metro Area",Akron,OH,"Akron, OH",Ohio,Midwest,41.08144,-81.51901,26767,138400,38.8,41.5,703168,0.8228403454082097,0.11986466960953855,0.04646258077728224,0.4581969295027375,0.00477553017202148,0.8928378424501684,1.0507034204436416,0.14105732911622826,0.12973855465550196,2016
"Boise City, ID Metro Area",Boise,ID,"Boise, ID",Idaho,West,43.6135,-116.20345,26207,176600,34.8,36.4,663680,0.9056804484088717,0.009251446480231436,0.06532967695274831,0.5243376974869449,0.003622227579556413,0.8256644768563163,1.047417622103594,0.14427585583413693,0.1336668273866924,2016
"Lakeland-Winter Haven, FL Metro Area",Lakeland,FL,"Lakeland, FL",Florida,South,28.03947,-81.9498,23658,110400,39.2,41.7,637691,0.785480742240364,0.15124096153152547,0.0987029768336075,0.5001031112705102,0.008024262534675886,0.753353897106906,0.96494216802654,0.1728501735166405,0.08959041291158257,2016
"Winston-Salem, NC Metro Area",Winston-Salem,NC,"Winston-Salem, NC",North Carolina,South,36.09986,-80.24422,25206,143700,39,41.6,654589,0.7630772897191979,0.1768880931393592,0.06603532903852646,0.48471351100990023,0.006246667756408983,0.8382756202747067,0.9676168052955594,0.17625257986308968,0.11726747623317837,2016
"Syracuse, NY Metro Area",Syracuse,NY,"Syracuse, NY",New York,Northeast,43.04812,-76.14742,28060,128200,37.7,40.5,660652,0.8458522792635155,0.08270012048703403,0.05841653396947258,0.44919273067623433,0.004976901606291966,0.8629399441763591,0.9887489275407535,0.1473044810278331,0.11534665754436527,2016
"Ogden-Clearfield, UT Metro Area",Ogden,UT,"Ogden, UT",Utah,West,41.223,-111.97383,28959,206900,30.5,31.9,632793,0.8984438829127377,0.011234321492178326,0.05478410791522662,0.6414227536260958,0.003408697630978851,0.8173036048123162,1.2200583786386343,0.09259268038679315,0.11987964468633502,2016
"Madison, WI Metro Area",Madison,WI,"Madison, WI",Wisconsin,Midwest,43.0731,-89.4012,32116,224200,34.9,37,634269,0.8637502384634911,0.0437952982094348,0.0710171867141544,0.4721802898062084,0.003656177426297044,0.84187466201249,1.0395131071792554,0.11654676485844334,0.17589697746539718,2016
"Wichita, KS Metro Area",Wichita,KS,"Wichita, KS",Kansas,Midwest,37.69224,-97.33754,27987,126300,34.6,36.7,640505,0.8272441276805022,0.07581986089101568,0.07324845239303363,0.4934361128660393,0.004942974684038376,0.8166571689526233,1.0972973194725917,0.1395164752812234,0.1254666239920063,2016
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Deltona,FL,"Deltona, FL",Florida,South,28.90054,-81.26367,23507,147000,45.4,48.8,613723,0.8310996980722574,0.10617982379672915,0.0809436830622284,0.47248418631397354,0.007860223586210717,0.8251067664076465,0.8367288260905282,0.15823588165996713,0.1086516229634542,2016
